loan_id,severity,code,field,message,value
17611322,ERROR,DEFAULT,payments,Payment expired 164 days,payment date: 2025-02-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 192 days,payment date: 2025-03-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 223 days,payment date: 2025-04-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 253 days,payment date: 2025-05-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 284 days,payment date: 2025-06-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 314 days,payment date: 2025-07-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 345 days,payment date: 2025-08-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 376 days,payment date: 2025-09-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 406 days,payment date: 2025-10-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 437 days,payment date: 2025-11-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 467 days,payment date: 2025-12-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 498 days,payment date: 2026-01-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 529 days,payment date: 2026-02-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 557 days,payment date: 2026-03-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 588 days,payment date: 2026-04-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 618 days,payment date: 2026-05-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 649 days,payment date: 2026-06-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 679 days,payment date: 2026-07-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 710 days,payment date: 2026-08-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,DEFAULT,payments,Payment expired 741 days,payment date: 2026-09-01 00:00:00 -- repayment date:2024-08-21 00:00:00
17611322,ERROR,XIRRDeviation,payments,"Interest rate: 0.33 , XIRR: 0.5308189412241683, difference: 0.20081894122416827 ",
31397492,ERROR,DEFAULT,payments,Payment expired 107 days,payment date: 2023-06-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 107 days,payment date: 2023-06-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 137 days,payment date: 2023-07-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 137 days,payment date: 2023-07-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 168 days,payment date: 2023-08-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 168 days,payment date: 2023-08-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 199 days,payment date: 2023-09-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 199 days,payment date: 2023-09-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 229 days,payment date: 2023-10-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 229 days,payment date: 2023-10-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 260 days,payment date: 2023-11-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 260 days,payment date: 2023-11-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 290 days,payment date: 2023-12-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 290 days,payment date: 2023-12-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 321 days,payment date: 2024-01-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 321 days,payment date: 2024-01-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 352 days,payment date: 2024-02-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 352 days,payment date: 2024-02-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 381 days,payment date: 2024-03-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 381 days,payment date: 2024-03-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 412 days,payment date: 2024-04-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 412 days,payment date: 2024-04-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 442 days,payment date: 2024-05-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 442 days,payment date: 2024-05-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 473 days,payment date: 2024-06-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 473 days,payment date: 2024-06-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 503 days,payment date: 2024-07-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 503 days,payment date: 2024-07-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 534 days,payment date: 2024-08-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 534 days,payment date: 2024-08-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 565 days,payment date: 2024-09-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 565 days,payment date: 2024-09-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 595 days,payment date: 2024-10-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 595 days,payment date: 2024-10-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 626 days,payment date: 2024-11-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 626 days,payment date: 2024-11-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 656 days,payment date: 2024-12-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 656 days,payment date: 2024-12-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 687 days,payment date: 2025-01-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 687 days,payment date: 2025-01-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 718 days,payment date: 2025-02-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 718 days,payment date: 2025-02-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 746 days,payment date: 2025-03-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 746 days,payment date: 2025-03-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 777 days,payment date: 2025-04-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 777 days,payment date: 2025-04-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 807 days,payment date: 2025-05-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 807 days,payment date: 2025-05-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 838 days,payment date: 2025-06-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 838 days,payment date: 2025-06-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 868 days,payment date: 2025-07-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 868 days,payment date: 2025-07-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 899 days,payment date: 2025-08-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 899 days,payment date: 2025-08-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 930 days,payment date: 2025-09-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 930 days,payment date: 2025-09-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 960 days,payment date: 2025-10-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 960 days,payment date: 2025-10-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 991 days,payment date: 2025-11-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 991 days,payment date: 2025-11-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1021 days,payment date: 2025-12-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1021 days,payment date: 2025-12-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1052 days,payment date: 2026-01-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1052 days,payment date: 2026-01-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1083 days,payment date: 2026-02-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1083 days,payment date: 2026-02-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1111 days,payment date: 2026-03-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1111 days,payment date: 2026-03-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1142 days,payment date: 2026-04-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1142 days,payment date: 2026-04-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1172 days,payment date: 2026-05-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1172 days,payment date: 2026-05-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1203 days,payment date: 2026-06-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1203 days,payment date: 2026-06-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1233 days,payment date: 2026-07-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1233 days,payment date: 2026-07-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1264 days,payment date: 2026-08-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1264 days,payment date: 2026-08-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1295 days,payment date: 2026-09-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1295 days,payment date: 2026-09-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1325 days,payment date: 2026-10-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1325 days,payment date: 2026-10-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1356 days,payment date: 2026-11-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1356 days,payment date: 2026-11-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1386 days,payment date: 2026-12-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1386 days,payment date: 2026-12-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1417 days,payment date: 2027-01-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1417 days,payment date: 2027-01-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1448 days,payment date: 2027-02-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1448 days,payment date: 2027-02-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1476 days,payment date: 2027-03-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1476 days,payment date: 2027-03-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1507 days,payment date: 2027-04-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1507 days,payment date: 2027-04-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1537 days,payment date: 2027-05-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1537 days,payment date: 2027-05-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1568 days,payment date: 2027-06-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1568 days,payment date: 2027-06-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1598 days,payment date: 2027-07-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1598 days,payment date: 2027-07-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1629 days,payment date: 2027-08-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,DEFAULT,payments,Payment expired 1629 days,payment date: 2027-08-28 00:00:00 -- repayment date:2023-03-13 00:00:00
31397492,ERROR,XIRRDeviation,payments,"Interest rate: 0.22 , XIRR: 1.491322485507815, difference: 1.2713224855078151 ",
35294697,ERROR,DEFAULT,payments,Payment expired 99 days,payment date: 2024-12-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 130 days,payment date: 2025-01-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 161 days,payment date: 2025-02-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 189 days,payment date: 2025-03-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 220 days,payment date: 2025-04-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 250 days,payment date: 2025-05-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 281 days,payment date: 2025-06-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 311 days,payment date: 2025-07-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 342 days,payment date: 2025-08-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 373 days,payment date: 2025-09-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 403 days,payment date: 2025-10-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 434 days,payment date: 2025-11-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 464 days,payment date: 2025-12-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 495 days,payment date: 2026-01-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 526 days,payment date: 2026-02-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 554 days,payment date: 2026-03-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 585 days,payment date: 2026-04-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 615 days,payment date: 2026-05-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 646 days,payment date: 2026-06-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 676 days,payment date: 2026-07-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 707 days,payment date: 2026-08-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,DEFAULT,payments,Payment expired 738 days,payment date: 2026-09-06 00:00:00 -- repayment date:2024-08-29 00:00:00
35294697,ERROR,XIRRDeviation,payments,"Interest rate: 0.25 , XIRR: 0.5507629231812291, difference: 0.3007629231812291 ",
36885572,ERROR,XIRRDeviation,payments,"Interest rate: 0.22 , XIRR: 0.286128634157854, difference: 0.066128634157854 ",
46313736,ERROR,DEFAULT,payments,Payment expired 94 days,payment date: 2024-07-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 125 days,payment date: 2024-08-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 156 days,payment date: 2024-09-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 186 days,payment date: 2024-10-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 217 days,payment date: 2024-11-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 247 days,payment date: 2024-12-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 278 days,payment date: 2025-01-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 309 days,payment date: 2025-02-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 337 days,payment date: 2025-03-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 368 days,payment date: 2025-04-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 398 days,payment date: 2025-05-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 429 days,payment date: 2025-06-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 459 days,payment date: 2025-07-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 490 days,payment date: 2025-08-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 521 days,payment date: 2025-09-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 551 days,payment date: 2025-10-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 582 days,payment date: 2025-11-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 612 days,payment date: 2025-12-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 643 days,payment date: 2026-01-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 674 days,payment date: 2026-02-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 702 days,payment date: 2026-03-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 733 days,payment date: 2026-04-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 763 days,payment date: 2026-05-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 794 days,payment date: 2026-06-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,DEFAULT,payments,Payment expired 824 days,payment date: 2026-07-14 00:00:00 -- repayment date:2024-04-11 00:00:00
46313736,ERROR,XIRRDeviation,payments,"Interest rate: 0.19 , XIRR: 0.6031573586426286, difference: 0.41315735864262865 ",
53926762,ERROR,XIRRDeviation,payments,"Interest rate: 0.22 , XIRR: 0.37284860596568314, difference: 0.15284860596568314 ",
56689556,ERROR,XIRRDeviation,payments,"Interest rate: 0.22 , XIRR: 0.2992526497136496, difference: 0.07925264971364962 ",
57949284,ERROR,XIRRDeviation,payments,"Interest rate: 0.22 , XIRR: 0.38827350571809494, difference: 0.16827350571809493 ",
58271697,ERROR,DEFAULT,payments,Payment expired 103 days,payment date: 2024-08-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 134 days,payment date: 2024-09-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 164 days,payment date: 2024-10-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 195 days,payment date: 2024-11-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 225 days,payment date: 2024-12-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 256 days,payment date: 2025-01-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 287 days,payment date: 2025-02-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 315 days,payment date: 2025-03-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 346 days,payment date: 2025-04-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 376 days,payment date: 2025-05-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 407 days,payment date: 2025-06-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 437 days,payment date: 2025-07-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 468 days,payment date: 2025-08-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 499 days,payment date: 2025-09-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,DEFAULT,payments,Payment expired 529 days,payment date: 2025-10-19 00:00:00 -- repayment date:2024-05-08 00:00:00
58271697,ERROR,XIRRDeviation,payments,"Interest rate: 0.21 , XIRR: 0.4091742398151933, difference: 0.1991742398151933 ",
61752881,ERROR,XIRRDeviation,payments,"Interest rate: 0.22 , XIRR: 0.46778784211292973, difference: 0.24778784211292973 ",
65318525,ERROR,XIRRDeviation,payments,"Interest rate: 0.21 , XIRR: -0.3369797032643488, difference: 0.5469797032643487 ",
73224837,ERROR,XIRRDeviation,payments,"Interest rate: 0.15 , XIRR: 0.24876175744828943, difference: 0.09876175744828944 ",
73371141,ERROR,DEFAULT,payments,Payment expired 94 days,payment date: 2024-03-16 00:00:00 -- repayment date:2023-12-13 00:00:00
73371141,ERROR,DEFAULT,payments,Payment expired 94 days,payment date: 2024-03-16 00:00:00 -- repayment date:2023-12-13 00:00:00
73371141,ERROR,XIRRDeviation,payments,"Interest rate: 0.15 , XIRR: 1.2794097621816827, difference: 1.1294097621816828 ",
76669736,ERROR,XIRRDeviation,payments,"Interest rate: 0.18 , XIRR: -0.12794765246365675, difference: 0.30794765246365674 ",
78579969,ERROR,XIRRDeviation,payments,"Interest rate: 0.19 , XIRR: 0.2784645919240539, difference: 0.08846459192405387 ",
79811839,ERROR,XIRRDeviation,payments,"Interest rate: 0.21 , XIRR: 0.41765101562010576, difference: 0.20765101562010577 ",
96579687,ERROR,XIRRDeviation,payments,"Interest rate: 0.22 , XIRR: 0.4506988240665837, difference: 0.23069882406658368 ",
58153155,CLEAN,,,,
32271989,CLEAN,,,,
13891862,CLEAN,,,,
41531189,CLEAN,,,,
35449965,CLEAN,,,,
97751227,CLEAN,,,,
62778129,ERROR,XIRRDeviation,payments,"Interest rate: 0.16 , XIRR: 0.17224504757003942, difference: 0.012245047570039413 ",
14146974,ERROR,XIRRDeviation,payments,"Interest rate: 0.25 , XIRR: 3.999179878517634e-16, difference: 0.2499999999999996 ",
74364775,ERROR,XIRRDeviation,payments,"Interest rate: 0.39 , XIRR: 0.22219603117540837, difference: 0.16780396882459164 ",
94976997,CLEAN,,,,
26961823,ERROR,XIRRDeviation,payments,"Interest rate: 0.43 , XIRR: 0.24215654513006668, difference: 0.1878434548699333 ",
94273288,CLEAN,,,,
